12314,12299
12333,7320
12334,7320
12335,12332
12339,12332
12340,12332
12343,12332
12344,12332
12354,10638
12364,10690
12405,4594
12406,4594
12426,10615
12441,12439
12446,12439
12447,10805
12460,12459
12473,10930
12843,5515
13043,7011
13372,13371
13381,13380
13382,13380
13392,13391
13408,13397
13416,7266
13472,13471
13478,13477
13516,13515
13517,13515
13535,7717
13536,7717
13551,13550
13552,13550
13566,13564
13585,6795
13587,6795
13588,13550
13592,7218
13614,13391
13619,13569
13620,13569
13671,6755
13680,13677
13681,13677
13686,13684
13687,13684
13688,13684
13705,13538
13737,6758
13738,6758
13743,13742
13744,13742
13746,9515
13808,13803
13864,13863
13865,13863
13866,13863
13867,13863
13942,13941
13947,13941
13950,28814
13951,5785
13991,12332
14057,14056
14059,14056
14060,14056
14061,14056
14062,14056
14063,14056
14064,14056
14067,4026
14068,12439
14070,12439
14074,14073
14077,8683
14088,4114
14159,14158
14160,14158
14171,14163
14172,14163
14183,14182
14187,14186
14188,14186
14202,14039
14212,14205
14221,9321
14227,11669
14229,11669
14250,14249
14252,14249
14255,14253
14258,14253
14259,14253
14260,14254
14272,14271
14273,14271
14298,14297
14299,14297
14300,14297
14308,14283
14309,14283
14310,14283
14311,14283
14312,14249
14322,11669
14334,14333
14343,13674
14344,13674
14345,13674
14363,14362
14364,14362
14367,14361
14378,13564
14379,13564
14380,13563
14381,13563
14390,14389
14392,5826
14393,11669
14406,14391
14407,1617
14408,1617
14426,14425
14462,14425
14467,14138
14468,14138
14469,14138
14481,14479
14496,14333
14509,14508
14518,9219
14523,4043
14533,14531
14546,14425
14550,12459
14553,14552
14556,14555
14557,14555
14558,14555
14559,14555
14573,14562
14577,14576
14596,14595
14611,14610
14622,2073
14624,14623
14625,14623
14646,14644
14648,14643
14649,14647
14650,14647
14651,14647
14652,14647
14653,14647
14654,14647
14655,14647
14656,14647
14657,14647
14658,14647
14666,8884
14676,14647
14677,14647
14678,14647
14682,14647
14750,5706
14751,5594
14756,14755
14758,14755
14774,14773
14778,5533
14781,5890
14782,14780
14809,14647
14819,14196
14825,14196
14828,14196
14829,14196
14839,14838
14844,14841
14845,14841
14846,14841
14855,14644
14865,14864
14866,14864
14869,9258
14883,4508
14884,4508
14895,14780
14896,14780
14921,13701
14922,13701
14923,13701
14924,13701
14925,13701
14926,13701
14928,13701
14929,13701
14930,13701
14935,13701
14946,14927
14973,14972
14975,14974
14977,8606
14986,14980
15004,14647
15006,14647
15007,14647
15009,14647
15016,15013
15017,15013
15018,15013
15019,15013
15055,15054
15095,13477
15114,15113
15119,15118
15127,15126
15128,15126
15143,15141
15146,15145
15156,15155
15171,12147
15172,12147
15173,12147
15184,15182
15186,15185
15206,7717
15207,7713
15212,7713
15218,14753
15262,15261
15263,15261
15264,15261
15265,15261
15282,15284
15290,15289
15296,15294
15302,15294
15303,15294
15309,15305
15311,15310
15367,15366
15368,15366
15369,15366
15385,15383
15411,15410
15414,15413
15415,15413
15423,15422
15424,15422
15425,15422
15448,15429
15449,15429
15450,15429
15460,15413
15469,15467
15471,15467
15472,15467
15479,15467
15480,15467
15487,15467
15495,15459
15535,15534
15544,15540
15546,15540
15550,15531
15553,15467
15554,15467
15555,15531
15562,25841
15569,25841
15576,25841
15577,15413
15591,15590
15592,15590
15593,15590
15615,15614
15616,15614
15617,15614
15618,15614
15619,15614
15624,15590
15631,15630
15657,15656
15658,15656
15660,15659
15662,15659
15663,15659
15665,15656
15668,15664
15671,15659
15681,9944
15682,9944
15687,15686
15688,15686
15727,15723
15728,15723
15733,15732
15739,15735
15754,15753
15755,15753
15756,15753
15757,15753
15758,15753
15759,15753
15760,15753
15764,15753
15765,15753
15766,15753
15767,15753
15768,15753
15770,15753
15775,15774
15776,15774
15782,15781
15783,15781
15795,15753
15796,15753
15797,15753
15798,15753
15801,15753
15806,15753
15807,15753
15808,15753
15809,15753
15810,15753
15811,15753
15812,15753
15813,15753
15814,15753
15815,15753
15816,15753
15817,15753
15818,15753
15819,15753
15820,15753
15829,15279
15878,15837
15879,15837
15880,15837
15881,15837
15882,15355
15883,15355
15884,15355
15888,15887
15890,15887
15894,15893
15900,15887
15901,15887
15902,15887
15903,15887
15904,15873
15912,15434
15931,15932
15937,15935
15941,15939
15942,15940
15954,10298
15959,15957
15960,15957
15991,15990
16001,15998
16003,15999
16017,16016
16022,16016
16024,16016
16040,5540
16077,16071
16087,16071
16088,16071
16104,15753
16114,16071
16116,16071
16136,16071
16140,16071
16156,16155
16184,16096
16187,16186
16193,16191
16197,16070
16229,16186
16240,15723
16259,14283
16275,16262
16287,16286
16305,16304
16310,16309
16321,15383
16339,16338
16340,16338
16341,16338
16342,16338
16355,16353
16358,16357
16359,16347
16362,16357
16374,16372
16380,16353
16382,16410
16384,16353
16387,16191
16395,15459
16400,16353
16401,16353
16414,16385
16415,16353
16443,16442
16444,16442
16453,16347
16454,16353
16483,16482
16489,16488
16512,16511
16513,16511
16517,13684
16529,13684
16532,16531
16533,16531
16538,16536
16551,16550
16566,16565
16569,16071
16588,15168
16590,16589
16592,16591
16595,16594
16598,16596
16608,16607
16614,16613
16615,16613
16620,16617
16670,16668
16673,14138
16678,16674
16681,16679
16684,16683
16685,16683
16698,16697
16732,15753
16735,16734
16750,16461
16757,16756
16758,16756
16759,16756
16760,16756
16772,15753
16775,14361
16776,14362
16786,16785
16789,16788
16790,16788
16799,14644
16801,8373
16804,16803
16810,16809
16847,16846
16850,16849
16851,16849
16860,16859
16863,16862
16867,16866
16869,16868
16873,16872
16874,16872
16875,16872
16876,16872
16877,16872
16878,7227
16948,16947
16949,16947
16950,16947
16954,16953
16955,16953
16958,16957
16959,16957
16961,16957
16962,16957
16963,16957
16996,16995
17000,16999
17015,17013
17075,17074
17076,17074
17079,17078
17080,17078
17082,17081
17083,17081
17085,17084
17086,17084
17087,17077
17088,17077
17089,17077
17090,17077
17096,17095
17112,16191
17114,16353
17115,16353
17162,16041
17163,16041
17168,17167
17169,16420
17170,16420
17173,16691
17174,16691
17190,5260
17203,17167
17204,17202
17206,5050
17230,16957
17298,17297
17300,17299
17314,18735
17397,17396
17398,17396
17399,17396
17401,17396
17402,17396
17403,17396
17404,17396
17405,17396
17406,17396
17419,17418
17420,16195
17458,17457
17459,17457
17465,17453
17580,17577
17584,17581
17586,17581
17612,17608
17613,17608
17615,17614
17616,17614
17618,17614
17619,17614
17621,17614
17623,17614
17668,17667
17669,17667
17670,17667
17688,6308
17694,15279
17699,16041
17700,16420
17701,16691
17706,17703
17767,17728
17779,17768
17780,17768
17781,17768
17813,17812
17824,17768
17825,17812
17875,17874
17876,17874
17879,17878
17880,17878
17881,17878
17912,16536
17929,17928
17936,17931
17965,17964
17993,17987
18003,18002
18005,18002
18031,18026
18039,18036
18049,18040
18051,18036
18054,18036
18060,18040
18067,18066
18068,18066
18070,18069
18071,18069
18074,18073
18075,18073
18086,18026
18116,18111
18144,18143
18145,18143
18147,18146
18148,18146
18198,5926
18263,4419
18273,4415
18285,18284
18319,4632
18320,4630
18344,7268
18346,18342
18360,18357
18365,18363
18383,6825
18389,6825
18395,18391
18404,16261
18405,16261
18406,16261
18430,18429
18431,18429
18463,18462
18464,18462
18490,18488
18502,18501
18503,18501
18515,18514
18518,18517
18519,18517
18520,18517
18521,18517
18523,18522
18533,18532
18537,15598
18546,14841
18548,14841
18563,18561
18564,14555
18567,9769
18571,18570
18573,18570
18576,18570
18584,18461
18585,9769
18597,18594
18602,17275
18615,18614
18622,16420
18626,18624
18640,4309
18643,18447
18651,18650
18656,18655
18658,18657
18669,18670
18673,18670
18679,16938
18680,17931
18681,15598
18682,18670
18684,18683
18688,18040
18719,18718
18721,18722
18734,18727
18741,18739
18742,18720
18745,18718
18746,18718
18751,14196
18752,14196
18753,14196
18756,10629
18759,18728
18766,18765
18793,16825
18808,14841
18810,14841
18814,14841
18815,14841
18816,14841
18834,18833
18846,18840
18847,18840
18951,18950
18957,18954
18959,18398
18984,18983
18986,18983
18990,18980
18993,18991
19027,19025
19043,7976
19045,7976
19047,7976
19049,7976
19050,7976
19052,7976
19055,7976
19056,7976
19058,7976
19060,19059
19061,7976
19062,7976
19067,10425
19079,19053
19080,19053
19081,19053
19082,19053
19083,19053
19084,19053
19085,19053
19095,19053
19098,19097
19102,19053
19103,19053
19113,19053
19114,19053
19115,19053
19117,19109
19118,19109
19120,19109
19124,19123
19125,19123
19128,19123
19138,19137
19140,19137
19151,18447
19157,19156
19166,19165
19168,19158
19171,19170
19172,19170
19173,19170
19185,19184
19186,19184
19195,19194
19200,19199
19225,19224
19252,18501
19273,19264
19275,18670
19277,18396
19287,19285
19289,19286
19290,19286
19291,19286
19619,19617
19717,16841
19765,18391
19997,19970
20206,20205
20207,20205
20217,20216
20220,20205
20221,20205
20222,20205
20225,20224
20226,4817
20235,19970
20238,20237
20246,20237
20253,20252
20257,20256
20259,20258
20260,20258
20261,20248
20262,20256
20264,20256
20265,20256
20290,20288
20291,20288
20293,20288
20294,20288
20301,20299
20302,20299
20303,20299
20304,20299
20305,20299
20307,20299
20309,20299
20311,20299
20320,20319
20324,20323
20326,20323
20329,20328
20338,20314
20359,20357
20360,20357
20361,20357
20374,16995
20417,18958
20483,20482
20493,20492
20494,20492
20495,20205
20502,19970
20503,19970
20504,19970
20505,19970
20506,19970
20508,20507
20511,20184
20512,20184
20526,13563
20527,20245
20528,20251
20530,20529
20535,20534
20536,20534
20541,13380
20546,20542
20554,18560
20558,20557
20560,20559
20562,20557
20563,20557
20564,20557
20565,20557
20566,20557
20567,20557
20570,20569
20572,20571
20583,20582
20584,20579
20614,20613
20615,20613
20616,20609
20621,20620
20622,20620
20623,20619
20625,20624
20626,20624
20629,20624
20630,20624
20642,17960
20672,20671
20674,20671
20675,20671
20677,20671
20680,20679
20681,20679
20682,20679
20683,20679
20684,20679
20685,20679
20686,20679
20687,20679
20688,20679
20690,20689
20691,20689
20692,20689
20693,20689
20694,20689
20695,20689
20696,20689
20698,20697
20699,20697
20705,19286
20714,20713
20715,20713
20716,20713
20717,20713
20726,20725
20727,20725
20729,20725
20731,20725
20732,20725
20733,20725
20751,20749
20752,16697
20753,20753
20754,17046
20772,20771
20773,20771
20780,20779
20784,20783
20785,20783
20786,20783
20789,20783
20806,20805
20812,20756
20848,17077
20888,20886
20929,10425
20933,10425
20934,10425
20949,20947
20961,20960
20964,20963
20971,20969
20973,20972
20975,20974
20987,20986
20993,20986
21019,9004
21030,21027
21032,21031
21033,21031
21034,21027
21051,19194
21054,19194
21061,21055
21088,21085
21094,13907
21097,21095
21098,21095
21100,21099
21101,21099
21113,21112
21117,21111
21132,20969
21135,13907
21137,21095
21142,21140
21143,21140
21144,21140
21148,21141
21149,21133
21150,21133
21153,21146
21166,3767
21179,21040
21180,21178
21181,20854
21193,10425
21204,20205
21205,21203
21211,20960
21212,20960
21213,20974
21214,20974
21216,21215
21217,21215
21218,21215
21228,21227
21230,17910
21275,21259
21305,21203
21313,21312
21314,21312
21315,21312
21332,20256
21359,21355
21368,21367
21394,21393
21396,21395
21400,21397
21401,21398
21402,21399
21410,21409
21416,21411
21424,21411
21431,20697
21432,20783
21433,20783
21435,20779
21438,21437
21439,21437
21447,21052
21448,21052
21477,18036
21480,21478
21531,21081
21532,21081
21539,21203
21546,20783
21570,21555
21571,21567
21578,17947
21581,13477
21587,21572
21588,20969
21591,21572
21596,15976
21597,15976
21598,21595
21601,21595
21603,21595
21609,21595
21610,21595
21611,21595
21612,21595
21613,21595
21615,21614
21617,21595
21618,21595
21619,21595
21620,21595
21631,21629
21632,21629
21635,18036
21638,21636
21642,2786
21644,3349
21645,3349
21652,21647
21676,8087
21684,20542
21688,2786
21689,3349
21698,21696
21699,21696
21715,18805
21716,18835
21717,18838
21724,21723
21725,21723
21728,21726
21731,21729
21733,21732
21734,21732
21743,21736
21744,21736
21749,21748
21750,21748
21751,21748
21753,21752
21754,21752
21756,21755
21757,21755
21759,21758
21760,21758
21767,21763
21773,21770
21774,21771
21775,21772
21779,21778
21793,21721
21794,21721
21798,21721
21802,21800
21810,21809
21819,21820
21826,5242
21827,17964
21835,21834
21836,21834
21837,21834
21838,21800
21841,21840
21845,21844
21846,17077
21848,21847
21849,21847
21853,21792
21854,21792
21867,21866
21874,20624
21877,21876
21879,21878
21888,16531
21897,21792
21905,21903
21907,21765
21908,21765
21927,130821
21941,21940
21942,21940
21943,21940
21945,17077
21952,21951
21956,21955
21958,21957
21959,21957
21960,21957
21961,21957
21962,21957
21963,21957
21964,21957
21965,21957
21966,21957
21967,21957
21969,21968
21971,240569
21972,240569
21973,240569
21976,21752
21989,19194
21991,18429
21993,5244
21995,21752
21998,21996
21999,21146
22000,21758
22001,21758
22002,21755
22003,21755
22012,22009
22013,22009
22032,18058
22033,18058
22035,22034
22041,14980
22046,21146
22061,22044
22068,21174
22071,22070
22072,22070
22073,20746
22076,21985
22078,22077
22080,22079
22082,22081
22086,22034
22087,22034
22108,22107
22109,22107
22126,22120
22130,22129
22132,22129
22135,22133
22137,21174
22140,22099
22142,22141
22143,22139
22155,22149
22159,22158
22165,22161
22169,22160
22171,22170
22173,22172
22175,22174
22176,22174
22177,22174
22179,22178
22181,22180
22183,22182
22184,22180
22185,22180
22188,22187
22225,22223
22228,22226
22231,22229
22233,22229
22236,22234
22260,22259
22263,22262
22266,22265
22270,22269
22272,22271
22279,22278
22280,22278
22287,22281
22288,22281
22289,22281
22290,22281
22293,22292
22294,22292
22334,22333
22344,22342
22357,22333
22386,22383
22388,22383
22393,22392
22394,22392
22396,22395
22398,22397
22399,22397
22401,22397
22402,22397
22403,22397
22404,22397
22427,22423
22428,22424
22429,22425
22430,22426
22432,22431
22434,22433
22435,22433
22438,22436
22439,22436
22445,22436
22446,22436
22447,22436
22449,22448
22485,22481
22489,22469
22491,22488
22521,20756
22522,20756
22523,20756
22525,20756
22526,20756
22529,16830
22535,22527
22550,8696
22576,22527
22581,22579
22586,22585
22643,21761
22644,21761
22645,21761
22681,22680
22686,22680
22696,22481
22697,22481
22702,22666
22705,22668
22711,20299
22715,22714
22716,22714
22720,22718
22742,22728
22770,22768
22806,22787
22807,22787
22808,22779
22809,22779
22826,22825
22837,22825
22838,22825
22839,22825
22910,22889
22912,22889
22921,15458
22922,15458
22929,22889
22930,22889
22932,22931
22942,22825
22943,22825
22944,22939
22945,22825
22946,22825
22947,22333
22956,22333
22960,22959
22974,22333
22981,22980
22982,22971
22983,22333
22985,22971
22996,23041
22998,22997
22999,22997
23000,22997
23001,22997
23002,22997
23003,22997
23004,22997
23007,23006
23008,23006
23010,23006
23011,23006
23012,23006
23013,23006
23015,18246
23038,22333
23039,22997
23040,23006
23074,8398
23077,4817
23079,22668
23096,23095
23097,23063
23103,23006
23105,20824
23121,23113
23128,20299
23141,23063
23142,23063
23143,23063
23145,23144
23146,23144
23149,23144
23161,23156
23162,23156
23164,8600
23172,23171
23173,23171
23184,23181
23185,23181
23186,23181
23189,23182
23190,23187
23194,23182
23197,8600
23202,23200
23203,23200
23206,23205
23208,23205
23211,23210
23214,23213
23216,23213
23220,23219
23221,23219
23222,23219
23223,23219
23224,23219
23225,23219
23226,23219
23227,23219
23228,23219
23229,23219
23230,23219
23232,23231
23235,23234
23239,23236
23245,23181
23257,22971
23258,22971
23259,22971
23260,22971
23263,23261
23264,23261
23265,23262
23266,23261
23268,23267
23270,23269
23274,23273
23279,23277
23281,9674
23284,23283
23285,23262
23286,20610
23287,20610
23288,20610
23289,20610
23290,20610
23292,20610
23293,20610
23295,20610
23296,22933
23297,20613
23298,20613
23299,20613
23300,20613
23301,20613
23302,22933
23303,9675
23305,20620
23306,20620
23307,20620
23308,20620
23309,20620
23310,20620
23311,20620
23332,23329
23338,23262
23339,23262
23342,23334
23343,23334
23345,23334
23347,23334
23348,23334
23349,23334
23350,23334
23351,23334
23352,23334
23353,23334
23355,23354
23356,23354
23358,7831
23365,22818
23374,23373
23375,7831
23376,7831
23381,23171
23382,23249
23383,23249
23385,23384
23403,23402
23405,23402
23418,23261
23420,23249
23423,23261
23425,23424
23426,23424
23427,23424
23429,15383
23502,23249
23503,23424
23508,23424
23516,23512
23518,23504
23540,23527
23543,23527
23545,23527
23557,23544
23576,23575
23577,23575
23579,23559
23581,23559
23596,23594
23599,23594
23610,23601
23611,23601
23612,23601
23617,23304
23632,23601
23636,23634
23639,23634
23641,23316
23644,23319
23653,23544
23658,23634
23659,23634
23662,23492
23663,23492
23664,23492
23665,23492
23666,23495
23667,23495
23668,23495
23669,23495
23673,23670
23682,23678
23685,22527
23693,22527
23699,9961
23701,23700
23703,23702
23708,23707
23808,23806
23879,23791
23964,9748
23977,23959
23978,23959
24236,20362
24237,20362
24238,20362
24239,20362
24244,24230
24247,24230
24253,24252
24261,23805
24262,24089
24263,23384
24327,24326
24329,24328
24331,24330
24333,24332
24334,24332
24367,24366
24369,4123
24521,23575
24530,23269
24531,23267
24532,23273
24533,23262
24536,23511
24537,24366
24538,24366
24539,24366
24541,24540
24542,229677
24545,24535
24553,24548
24556,24555
24557,24555
24559,24371
24576,24574
24579,24571
24581,24578
24583,23646
24585,24584
24591,24589
24596,24595
24604,4694
24609,24366
24614,14297
24616,24608
24619,24618
24649,22333
24683,16872
24686,22110
24689,8206
24691,24690
24692,24690
24693,24690
24694,24690
24695,24690
24697,24690
24698,24690
24699,24690
24700,24690
24710,24673
24716,24344
24736,21128
24737,21128
24739,24613
24741,24636
24742,24639
24745,7831
24747,24746
24748,24744
24750,24744
24756,24230
24757,24230
24763,24760
24764,24760
24765,24760
24780,24777
24781,24777
24782,24760
24797,24795
24798,24794
24799,24785
24805,24804
24808,24806
24811,24810
24814,7831
24817,7831
24829,24828
24830,24828
24832,24828
24833,24828
24843,24842
24844,24842
24846,24842
24847,24842
24865,9887
24867,24866
24869,24866
24870,24866
24872,24866
24877,9853
24905,24904
24916,24914
24919,24917
24920,24917
24922,24760
24929,9853
24946,24930
24948,5881
24949,5881
24955,24953
24962,24961
24965,24964
24985,8069
25019,25018
25026,25023
25030,25029
25031,25029
25035,25034
25036,25034
25040,25039
25055,25054
25058,24760
25061,25060
25067,25060
25070,25041
25071,25041
25072,25041
25073,25041
25093,25091
25103,9228
25111,25110
25112,25110
25113,25110
25114,25110
25115,25110
25116,25110
25117,25110
25118,25110
25119,25110
25120,25110
25126,25125
25137,25136
25141,25054
25143,25142
25144,24828
25155,24834
25157,24834
25158,24834
25159,24834
25160,24834
25161,24834
25162,24834
25167,25149
25168,25091
25169,25091
25171,25170
25172,25170
25191,25189
25192,24828
25193,24834
25195,24842
25213,25211
25214,25211
25219,25218
25223,25222
25236,24760
25253,16613
25256,25255
25264,25263
25265,25263
25266,25138
25274,25273
25283,24926
25286,24926
25287,24926
25291,25290
25292,25290
25293,25290
25294,25290
25295,25290
25298,25297
25299,25297
25300,16016
25301,16016
25302,16016
25308,25018
25309,16834
25310,16834
25334,25142
25336,25189
25337,25189
25348,16262
25370,16262
25376,25375
25381,25380
25402,25400
25404,25306
25412,25411
25420,25142
25426,24901
25444,25411
25446,24901
25455,9910
25461,25460
25485,25484
25494,25493
25497,9910
25500,21364
25528,9905
25530,25523
25531,25523
25538,25273
25539,25273
25540,25273
25545,25273
25546,25273
25549,25548
25550,25548
25579,25577
25582,25577
25584,25577
25586,25585
25591,25585
25603,25602
25604,25602
25605,25602
25616,25585
25617,25211
25618,25585
25620,25585
25639,24930
25652,25650
25656,10248
25657,10248
25659,25655
25660,25655
25673,25672
25674,25672
25675,25672
25676,25672
25677,25672
25684,25679
25686,25599
25688,25679
25689,25679
25697,25696
25700,25699
25710,25709
25711,16482
25712,16488
25715,25714
25716,10256
25718,10256
25720,25714
25722,25721
25723,25721
25724,25721
25726,7101
25728,7100
25747,7100
25749,7100
25752,25750
25754,25750
25755,25750
25756,25750
25760,25759
25762,25761
25764,25763
25770,25763
25771,25763
25774,20357
25780,25779
25797,21763
25799,21763
25800,21765
25802,21765
25811,25796
25820,16262
25821,25815
25822,25815
25827,16262
25828,16262
25829,16262
25832,25830
25833,25830
25834,25830
25836,25835
25837,25835
25838,25835
25842,23063
25843,23063
